t,x,y,z,phi,theta,psi,u,v,w,p,q,r,u1,u2,u3,u4,u5,u6,wind_speed,wind_angle
6.500148,-0.2079479,0.6728466,600.3264,2.34,-0.77,76.45,-0.004410331,0.004008052,-0.105059,4.515991,-0.23478,-0.2791736,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.600147,-0.2077504,0.6718817,600.3259,2.51,-0.63,76.48,0.008863539,0.004266617,-0.06163942,1.810781,0.2464409,0.6545995,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.700213,-0.2072545,0.6713951,600.3273,2.1,-0.5,76.54,-0.002528261,-0.008975094,-0.1088442,-3.305527,1.254463,-0.79197,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.800196,-0.2063791,0.6714755,600.3299,2.05,-0.44,76.53,0.004436003,-0.006010633,-0.08337994,-2.525222,-1.108055,0.9210834,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.900306,-0.2061097,0.6715941,600.3331,1.91,-0.54,76.56,0.01464417,-0.01245345,-0.09012638,-2.217521,-1.526167,-0.2945425,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.000176,-0.2068523,0.6717238,600.3351,1.9,-0.57,76.49,0.02300565,-0.006420485,-0.07978965,0.3882545,-1.705062,0.2802128,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.100136,-0.2084819,0.6711301,600.3347,1.64,-0.88,76.55,0.02518692,-0.00403663,-0.1224804,-6.825179,-3.209716,-0.7417178,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.200169,-0.2109911,0.6698423,600.3308,1.88,-0.9,76.43,0.02243216,-0.002535467,-0.09024402,1.5697160000000001,-1.058889,-0.07259084,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.300196,-0.213737,0.6686774,600.3268,2.0,-0.93,76.43,0.04250395,-0.003811841,-0.09470361,-2.247032,0.539679,-0.4631922,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.400211,-0.2164245,0.667273,600.3214,2.15,-0.86,76.46,0.03463409,-0.0007619611,-0.1180594,-1.341306,0.07819335,-0.3377411,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.500181,-0.220106,0.6667409,600.3185,2.18,-0.77,76.47,0.04141951,-0.002052258,-0.130113,-1.908857,-0.5022758,0.02753652,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.600207,-0.2244866,0.6671863,600.3156,2.26,-0.63,76.45,0.03186585,0.002792947,-0.1091223,0.1502916,0.6027706,-0.07280398,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.700173,-0.2286179,0.6677033,600.3141,2.3,-0.58,76.44,0.02906377,-0.008769425,-0.1307557,-2.080055,-1.15527,1.544986,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.800441,-0.232518,0.6684412,600.3105,2.46,-0.7,76.35,0.03270611,-0.006130162,-0.1004788,-0.7319905,-0.6318139,-1.196504,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
7.900194,-0.2359823,0.6693034,600.3069,2.28,-0.75,76.37,0.01392717,-0.002676997,-0.1365149,-4.464319,-0.1840388,0.1174149,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.000197,-0.2391303,0.670306,600.3046,2.18,-0.68,76.2,0.01920175,-0.004856441,-0.1293421,1.510896,0.1353016,-1.971556,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.10021,-0.241878,0.6712375,600.3037,2.51,-0.82,76.15,0.008759785,-0.002871551,-0.112233,1.918694,0.2495658,-0.7086387,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
